text,sentiment,user,source_file
RT @hobihobihohobi: 티비에 우크라이나 나오네..호비 생일에 춤추던 우크라이나 아미들 무사하길 다시 한번 빌어본다 전쟁이 빨리 끝나 일상을 되찾길\n#PrayForUkraine,neutral,MariN_Jhope,prayforukraine.csv
#PrayForUkraine 🇺🇦,neutral,tumbleweed042,prayforukraine.csv
"der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 06:12AM",neutral,Friedenskriege,prayforukraine.csv
#PutinsWar #UkraineUnderAttaсk #StopWar #Russia #StopRussia #Putin #FreeUkraine #Украина #UkraineWar 🇺🇦#Ukraine… https://t.co/8hSSYPVioG,neutral,Piotr39_C,prayforukraine.csv
RT @KarenCookPhotos: The #WarInUkraine has lasted 100 days &amp; still wages.  When will the brave people of @Ukraine see the sun? @UkraineLive…,positive,JosephWalmsley2,prayforukraine.csv
RT @AMetDomestici: @ukraine_world @chryslap RIP Hero 🙏🏻 Exactly! The whole world has to support Ukraine and fight russian aggression. Ukrai…,positive,MelissaWickers4,prayforukraine.csv
RT @s0und0fmyheart: 🇺🇦\n#StopWarInUkraine \n#NoWarInUkraine\n#StandWithUkraineNOW\n#GloryToUkraine\n#StayStrongUkraine \n#safeUkraine \n#PrayForUk…,neutral,izumi_wiiz,prayforukraine.csv
"RT @MelsBracelets: Goodnight, Ukraine. #goodnight #Ukraine #sunflower #PeaceInUkraine #PrayForUkraine #NoWarInUkraine #NoWar   g645 https:/…",neutral,enji_ozuka,prayforukraine.csv
"Отже, війна! [анімація] 🇺🇦#Ukraine\n\n#Russia #Украина #UkraineWar #StopRussia #Putin #UkraineUnderAttaсk #StopWar… https://t.co/escF9qxP1T",neutral,Mariusz_w36,prayforukraine.csv
Marina Mazepa is a Great Talent https://t.co/rA5eviBWI9 via @Karlwrites #PrayForUkraine,positive,Karlwrites,prayforukraine.csv
RT @KyivPost: 100 days Of full-scale #WarInUkraine.\n#BeBraveLikeUkraine 🇺🇦\n#StandWithUkraine #PrayForUkraine https://t.co/9kIhHsKaW0,positive,SlaterDorie,prayforukraine.csv
"der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 04:32AM",neutral,Friedenskriege,prayforukraine.csv
#PrayForUkraine\n#SunflowerFromJapan\n#ForOurFuture\nあっ、、！\n\n(ヒマワリは、どこ行ったっ) https://t.co/vF3obFpAxn,neutral,chimakigreeeen,prayforukraine.csv
5/\n#Russian army looted or damaged 1k+ computers in #ChernobylNuclearPowerStation. Chernobyl's info director said t… https://t.co/GoM28olWyG,neutral,Daniel23501037,prayforukraine.csv
4/\n'Moscow faces World War 3 w/ the West' is now the dominated propagenda in #Russian media. Since the beginning of… https://t.co/rpj9l8UiXr,neutral,Daniel23501037,prayforukraine.csv
3/\nSome #Russian soldiers are refusing to return to fight in #Ukraine bcoz of their exp on the front line a the sta… https://t.co/y6xpAFBu7N,neutral,Daniel23501037,prayforukraine.csv
God Bless Ukraine 🇺🇦\n#SunflowerFromJapan \n#PrayForUkraine 🇺🇦 https://t.co/YbUlQojo3h,neutral,KoBa_Ya_SHi,prayforukraine.csv
"Goodnight, Ukraine. #goodnight #Ukraine #sunflower #PeaceInUkraine #PrayForUkraine #NoWarInUkraine #NoWar   g645 https://t.co/pUE58CrGgv",neutral,MelsBracelets,prayforukraine.csv
1/\nZelensky said #Ukrainian troops have 'done what seemed impossible' &amp; stopped 'the 2nd army of the world'. He lat… https://t.co/uLdD9VvLUn,negative,Daniel23501037,prayforukraine.csv
Ukraine round-up: 100 days of war and some Russians refuse to fight\n\nhttps://t.co/UZlobeGuZt\n\n#RussiaUkraineWar… https://t.co/JXy82rpbwD,negative,Daniel23501037,prayforukraine.csv
"Update, Bolts down 2-1 not good. Tequila almost gone not good. Heading to the bar. Tell Chief I love him. #PrayForUkraine",negative,BookieBandit,prayforukraine.csv
"RT @besstrasnij1: #Mariupol defender and photographer of the #Azov Regiment Dmytro Kozacki with the call sign \Orest received a special awa…""",positive,amotanltd,prayforukraine.csv
RT @fjkohutiak: #UkraineUnderAttack #HelpUkraine #SaveUkraine #PrayForUkraine #StandWithUkraine #StopPutin #PutinWarCrimes #StopWarInUkrain…,neutral,AMatosIsAnAngel,prayforukraine.csv
#PrayForUkraine🇺🇦\n#PrayForPeace https://t.co/AQKQzTjRAA,neutral,TommyTommyTommy,prayforukraine.csv
#UkraineUnderAttack #HelpUkraine #SaveUkraine #PrayForUkraine #StandWithUkraine #StopPutin #PutinWarCrimes… https://t.co/3GifAlojae,neutral,fjkohutiak,prayforukraine.csv
RT @genmaichan0804: ウクライナチャリティーグッズ第6弾は「うさぎリボンストラップ🐰💙💛」です☺️\n\nリボンとストーンでウクライナの青色と黄色を組み合わせています🇺🇦\n\nうさぎパーツはパールとダイヤ素材の2種類があります🐰💎\n\nお値段は１つ600円(送料込み)…,neutral,genmaichan0804,prayforukraine.csv
"der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 02:52AM",neutral,Friedenskriege,prayforukraine.csv
"Отже, війна! [анімація] 🇺🇦#Ukraine\n\n#StopWar #PrayForUkraine #FreeUkraine #stopputin #UkraineRussianWar #StopRussia… https://t.co/wIBmcLg2US",neutral,lukas_34w,prayforukraine.csv
#Gas und #Öl und andere #Energien aus #Russland nein danke Es geht auch anders!\n\n#FCKPTN \n#PutinWarCrimes… https://t.co/eFLoMZoY9D,neutral,Bastian81165171,prayforukraine.csv
RT @Gspirithorse: G’night my dears 😘\n“May the stars carry your sadness away. May flowers fill your heart with beauty.\nMay hope forever wipe…,neutral,JudieMacmahon,prayforukraine.csv
RT @DYoumore: 祈りとは\n計り知れない力を秘めた\n生命の宣言\n\n祈りが繋がれば\n思いもかけない\n大きな力になる…と\n\nどうか\n1人1人の祈りが\n世界の平和のために\n一つに繋がりますように\n\n#PrayForPeace \n#PrayForUkraine \n#祈り\n#平…,neutral,juuza7777,prayforukraine.csv
#PrayForUkraine Já são 100 dias... 🇺🇦,neutral,WillSamoro,prayforukraine.csv
"RT @TARTLEofficial: Amidst the conflict in Ukraine, it is TARTLE's vision that humanity uses the Marketplace to extend their help to innoce…",neutral,TARTLEofficial,prayforukraine.csv
#戦争反対\n#StopPutinNOW\n#悪逆非道\n#戦争犯罪\n#genocide\n#StopRussia\n#StopWar\n#NoWar\n#PrayForUkraine\n#核廃絶\n#核戦争阻止\n力による一方的な現状変更は許されな… https://t.co/eu2V4Me7Zm,neutral,takaG7toma,prayforukraine.csv
"チャリティーグッズ第7弾は「ウクライナチュールドレス👗」です🐰🇺🇦\n\nリボンやバラでウクライナカラーを使い、デザインしました💙💛\n首元のフリルもとても可愛いです💕\n\nお値段は3,000円(送料込み)です🐰\n\n#ウクライナ… https://t.co/scSHxFL0EQ",neutral,genmaichan0804,prayforukraine.csv
"🙏🏻 #SanJuanXXIII , un Santo, sencillo , profético y diplomático Papa que puede enseñarnos mucho hoy #PrayForUs 🌏🌍🌎… https://t.co/6PBBwHj6X6",neutral,FamiliaDominGo,prayforukraine.csv
ご購入希望の方はこのツイートにリプかDMをよろしくお願いします☺️\n沢山のご注文お待ちしています🙆🏻‍♀️\n\nうさぎさんのキャリーバックやスマホ、ポーチなどに付けたらきっと可愛いと思います🐰\n\n#ウクライナ #ウクライナ支援… https://t.co/KU6QsZ7a3J,neutral,genmaichan0804,prayforukraine.csv
ウクライナチャリティーグッズ第6弾は「うさぎリボンストラップ🐰💙💛」です☺️\n\nリボンとストーンでウクライナの青色と黄色を組み合わせています🇺🇦\n\nうさぎパーツはパールとダイヤ素材の2種類があります🐰💎\n\nお値段は１つ600円(送… https://t.co/u8gZc6fwGb,neutral,genmaichan0804,prayforukraine.csv
#VoteBlueToSaveDemocracy  #PrayForUkraine 🇺🇦🙏💙💛\n#GunControlNow \n\nWordle 349 5/6\n\n🟨⬜⬜⬜⬜\n⬜⬜⬜🟨⬜\n🟨🟨🟩⬜🟨\n🟨🟩🟩🟨🟩\n🟩🟩🟩🟩🟩,neutral,dmckendree,prayforukraine.csv
"der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 01:12AM",neutral,Friedenskriege,prayforukraine.csv
#SunflowerFromJapan\n#PrayForUkraine\nおはようございます🌻 https://t.co/bndz1gS03j,neutral,chimakigreeeen,prayforukraine.csv
おはようございます。\n今朝のひまわりです。\n#SunflowerFromJapan\n#PrayForUkraine https://t.co/7Izs9kDvYU,neutral,nanao_hideout,prayforukraine.csv
"@strategywoman Minneapolis, Minnesota. The USA\n#StandWithUkraine \n#PrayForUkraine\n#DefeatHitlerPutin",neutral,JadeSky13692487,prayforukraine.csv
#StandWithUkraine \n#PrayForUkraine\n#DefeatPutin\n#PutinWarCrimes https://t.co/jEUpTyVfZ7,neutral,JadeSky13692487,prayforukraine.csv
"RT @CovertShores: ***UPDATE***\n\n#OSINT: signs that #Russian Navy is clearing mines close to #Ukraine coast, west of Odesa. This is part of…",neutral,trambovka,russian navy.csv
"RT @Capt_Navy: RFS 063 Admiral Kuznetsov of the 🇷🇺#Russian #Navy in the dry dock in Murmansk on May 31,2022. Photo from O.Filonok https://t…",negative,navalwarships,russian navy.csv
"RT @CovertShores: ***UPDATE***\n\n#Russian Navy landing ships in formation off Crimea today, with beautiful clouds. \n\n#OSINT #Ukraine https:/…",positive,IdenixH,russian navy.csv
"RT @ArmedMaidan: More victims of Putin's war\n\n\Hundreds of dead dolphins\"" washing up on Ukrainian shores b/c of powerful military sonars: r…""",positive,CANEMNNJ,russian navy.csv
"RT @uasupport999: A group of 5 large landing ships, assembled from 3 fleets of the #Russian Navy, have left for the Black Sea, according to…",positive,HiroGallery,russian navy.csv
RT @CavasShips: Work to refit the #Russian #Navy's only aircraft carrier ADMIRAL #KUZNETSOV 063 has picked up at Murmansk. Ship is (at last…,neutral,f86d_,russian navy.csv
"RT @USAS_WW1: #maps - #Russian Navy's real flagship and only aircraft carrier is laid up in Murmansk, thousands of miles away from the Blac…",positive,zeusanna,russian navy.csv
"A group of 5 large landing ships, assembled from 3 fleets of the #Russian Navy, have left for the Black Sea, accord… https://t.co/ezj1fh7Cp3",positive,uasupport999,russian navy.csv
@deecanadian @JudahBDavis @centerepublican @RivetsAndPins @MartinKoenigsb2 @107Kazuno @militaryhistori… https://t.co/AlX4h115eP,neutral,USAS_WW1,russian navy.csv
"RT @IndiaNews_itv: 24 फरवरी को शुरू हुई रूस-यूक्रेन जंग को 100 दिन पूरे हो चुके है, लेकिन फिर भी पुतिन रुकने का नाम नहीं ले रहें है ?\n\nआखिर…",neutral,SIMRANJ34199407,russianarmy.csv
"RT @IndiaNews_itv: कितना तबाह यूक्रेन, कितने मज़बूत जेलेंस्की ?\n\n#RussianArmy #RussianUkrainianWar #UkraineWar #UkraineUnderAttaсk #Vladimi…",neutral,SIMRANJ34199407,russianarmy.csv
RT @IndiaNews_itv: Russia Ukraine War: रूसी सेना ने अब तक यूक्रेन के किन हिस्सों पर कब्जा किया है?\n\n#RussianArmy #RussianUkrainianWar #Ukra…,neutral,SIMRANJ34199407,russianarmy.csv
"RT @IndiaNews_itv: Russia Ukraine War: कितना जीता रूस, क्या पाए पुतिन ?\n\n#RussianArmy #RussianUkrainianWar #UkraineWar #UkraineUnderAttaсk…",neutral,SIMRANJ34199407,russianarmy.csv
RT @IndiaNews_itv: दुनिया के अंदर दो ही देश ऐसे है जो रूस से क्रूड ऑयल ले रहें है जिसमें एक भारत है- रूस-यूक्रेन युद्ध को लेकर बोले बीजेपी…,neutral,SIMRANJ34199407,russianarmy.csv
"RT @IndiaNews_itv: रूस-यूक्रेन युद्ध को हुए 100 दिन, अब आगे क्या ? \n\n#RussianArmy #RussianUkrainianWar #UkraineWar #UkraineUnderAttaсk #Vla…",neutral,SIMRANJ34199407,russianarmy.csv
"In yesterday's clashes, the #UkrainianArmy recaptured two regions of #Severodonetsk from the #Russians. In another… https://t.co/6uWnHFN7og",neutral,AbdullahManaz,russianarmy.csv
"aerial vehicles of the enemy, jamming cellular communication centers and Internet sources at the command posts of t… https://t.co/n9ULyHv7ld",neutral,gahamalian,russianarmy.csv
"RT @Suriyakmaps: During the last two days of combats, on northeastern front #RussianArmy &amp; #DPR forces advanced from two axis at the northe…",positive,EDDYDON9,russianarmy.csv
"On the line of contact in the #Zaporozhye region, an exchange of bodies of the dead between #Russia and #Ukraine wa… https://t.co/o0WPIZmiL7",negative,gahamalian,russianarmy.csv
"He did not have time to finish, as the #Russian gunners fulfilled his desire.\n\n#UkraineRussiaWar #RussianArmy",neutral,gahamalian,russianarmy.csv
RT @leonelk855: 🇷🇺Ukrainian Triton IMV with captured as a trophy. Now it is a part of a Z-machine😎🤟#RussianArmy https://t.co/lyLXJdSkdx,neutral,45Questor,russianarmy.csv
RT @RwsyaAjl: استهداف مواقع القوات الاوكرانية في سلافيانسك\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا #اوكرانيا #RussianArmy #Ukrainan #Ukra…,neutral,zin86408524,russianarmy.csv
"RT @coope125: Kamyshevakha is liberated from #Ukrainian nationalist's, #Chechen special forces are already in the center of the city, movin…",positive,onicha_benjami,russianarmy.csv
Русским солдатам\n\nТвоя мама всегда желает тебе счастья.\n\nНе ходите на поле боя за нежелательной войной.\n\nПожалуйста… https://t.co/UQ5xDiaMzQ,neutral,cham31650863,russianarmy.csv
‼️ヘルソンではドネツクに帰りたいロシア殺戮盗賊レイプ団が(もしかしたらまだ兵士かも)プーチンに苦情‼️足が痛い薬がない食べ物もない高血圧だ #RussianArmy #PutinWarCriminal #СКСМР #Z… https://t.co/6F3ceIHDut,neutral,dolphinpandora,russianarmy.csv
Let's help #Ukraine Ctrl-Z #RussianArmy! 😁\n\n#StandWithUkraine #ArmUkraineNow #UkraineWillWin https://t.co/NLJWVqaNhS,neutral,beefenders,russianarmy.csv
"RT @realBertBlocken: Everywhere in Russia, small clay persons show up that protest against the war in @Ukraine \n\None of them has yet been…""",negative,gart_scheppers,russianarmy.csv
"RT @KyivPost: The #RussianArmy shelled the city of #Slovyansk in #Donetsk Oblast, killing three people and injuring another six. https://t.…",neutral,Marie_Laveau_,russianarmy.csv
"RT @mns120: Otra baja en los mandos Rusos 🇷🇺, el carnicero de Syria, General Alexander Dvornikov comandante en jefe de la Operacion Especia…",positive,mns120,russianarmy.csv
#RussianArmy #cowardlyRussians #RussianWarCriminals #russiansoldiers #russiantorture #ukraine #Warzone #war https://t.co/LI2kKl1wJU,neutral,AquaRayban,russianarmy.csv
RT @RwsyaAjl: انسحبت القوات الأوكرانية إلى الضفة الغربية لنهر سيفرسكي دونيتس بالقرب من ليمان تاركة  خلفها خمس قرى\nروسيا تنتصر ❤️🇷🇺\n#روسيا_و…,neutral,abo_nazeeh,russianarmy.csv
RT @RwsyaAjl: نتائج قصف معسكر المرتزقة في  احدى الجبهات، حيث تم تدمير جزء من الثكنات مع الأفراد.\n روسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا…,neutral,abo_nazeeh,russianarmy.csv
"RT @TGTM_Official: Russia and China, they're not hiding anymore.\nSo called peaceful nations. Most of the world Military expenditure are bec…",positive,Adamspartner,russianarmy.csv
RT @RwsyaAjl: اغتنام عربة اوكرانية مدرعة من طراز تريتون\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا #اوكرانيا #RussianArmy #Ukrainan #Ukraine…,neutral,abo_nazeeh,russianarmy.csv
RT @RwsyaAjl: اغتنام دبابة أوكرانية من طراز T-72B\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #روسيا #اوكرانيا #RussianArmy #Ukrainan #UkraineRussie…,neutral,abo_nazeeh,russianarmy.csv
RT @RwsyaAjl: طائرة SU-25 روسية بعد اصابتها بصاروخ ارض جو محمول على الكتف Manpads وعودتها الى قواعدها بسلام\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكران…,neutral,abo_nazeeh,russianarmy.csv
"RT @RwsyaAjl: حاملة الطائرات الروسية  \كوزنتسوف\"" في رصيف حوض بناء السفن الخامس والثلاثين في مورمانسك..\nروسيا تنتصر ❤️🇷🇺\n#روسيا_واوكرانيا  #…""",neutral,abo_nazeeh,russianarmy.csv
RT @RwsyaAjl: غلاف مجلة الإيكونوميست البريطانية \nحقبة جديدة... كيف جعلت الحرب في أوكرانيا الصراع النووي أكثر احتمالا.\nروسيا تنتصر ❤️🇷🇺\n#روس…,neutral,abo_nazeeh,russianarmy.csv
RT @BlackdiasporaV1: Joe Biden is making the same mistake that American foreign policy did in Afghanistan against the Soviet Union 40 years…,negative,diogenesihcoj,russianarmy.csv
RT @RwsyaAjl: الرئيس الشيشاني رمضان قديروف صرح بعد لقائه بوزير الدفاع الروسي سيرغي شويغو أن الأخير حدد مهام جديدة تنطوي على تحسين التكتيكات…,neutral,abo_nazeeh,russianarmy.csv
