text,cleaned_tweet,sentiment,label,user
Suomen lahja Erdoganille? #kurdi #Erdogan #nato \n\nKarkotetaanko Milan Jaff Suomesta? Näin päätökset tehdään https://t.co/4hbbn1UP6M,suomen lahja erdoganille kurdi erdogan nato nnkarkotetaanko milan jaff suomesta nin ptkset tehdn,neutral,1,JuhaniMatila
"More #NATO weapons to #Ukraine will only prolong the #war #agony and causes\n\severe collateral damage from the econ… https://t.co/kWJ3ndMRSS""",nato weapon ukraine prolong war agony causesnsevere collateral damage econ,positive,2,felixabt
"RT @DrLuetke: Mit der russischen #Invasion auf die #Ukraine sind für die #NATO goldene Zeiten angebrochen.\n\nStatt seither \hirntot\"" (Macron…""",rt mit der russischen invasion auf die ukraine sind fr die nato goldene zeiten angebrochennnstatt seither hirntot macron,neutral,1,MarinaMuench
RT @jensstoltenberg: Constructive phone call with President @RTErdogan. #Türkiye is a valued Ally &amp; we commend their efforts to broker a de…,rt constructive phone call president trkiye valued ally amp commend effort broker de,neutral,1,veziroglu_ali
"RT @Kwizera06428241: Perché la Turchia, nano economico (1/3 del Pil italiano), è sempre più dominante nello scacchiere internazionale: da m…",rt perch la turchia nano economico13 del pil italiano sempre pi dominante nello scacchiere internazionale da,neutral,1,Maryljacb
"Separately, he recalled the position of #Turkey, which, despite its membership in #NATO, refused to impose anti… https://t.co/iosfPiyB05",separately recalled position turkey despite membership nato refused impose anti,neutral,1,gahamalian
A former peshmerga soldier fr Iran holds the balance of power in #Sweden's parliament. Her demands on the Swedish .… https://t.co/Glf4gykSQe,former peshmerga soldier fr iran hold balance power sweden parliament demand swedish,neutral,1,Humanekot
RT @wallacemick: Let's not forget that #NATO + #EU Member States destroyed #Libya + tens of thousands of lives - An illegal war supported b…,rt let forget nato eu member state destroyed libya ten thousand life illegal war supported b,negative,0,Z06Ronald
RT @LoveFromASavage: Kamikaze for the United States Constitution #BreakingNews #news  #freemason #freemasons #Freemasonry  #CIA #FBI #NATO…,rt kamikaze united state constitution breakingnews news freemason freemason freemasonry cia fbi nato,neutral,1,wireless_step
Il podcast della rassegna stampa internazionale di @Radio3tweet con @CostanzaSpocci \n#Grano #AfricanUnion #Russia… https://t.co/GsuxJOKn9l,il podcast della rassegna stampa internazionale di con ngrano africanunion russia,neutral,1,radio3mondo
Kamikaze for the United States Constitution #BreakingNews #news  #freemason #freemasons #Freemasonry  #CIA #FBI… https://t.co/adVrhNEN0K,kamikaze united state constitution breakingnews news freemason freemason freemasonry cia fbi,neutral,1,LoveFromASavage
"Perché la Turchia, nano economico (1/3 del Pil italiano), è sempre più dominante nello scacchiere internazionale: d… https://t.co/pIHvhU655Q",perch la turchia nano economico13 del pil italiano sempre pi dominante nello scacchiere internazionale,neutral,1,Kwizera06428241
"RT @steal61: Mick Wallace (@wallacemick)  , deputato al Parlamento irlandese europeo\nMonumentale intervento sulla #NATO, quel sanguinario m…",rt mick wallace deputato al parlamento irlandese europeonmonumentale intervento sulla nato quel sanguinario,neutral,1,LauraGi63815697
RT @Lloyd_cymru: Cynically written columns can't help us to expound on the events deeply affecting the nations.Also  hideously seeded orien…,rt cynically written column cant help u expound event deeply affecting nationsalso hideously seeded orien,negative,0,tkenmez_kalem
Traurige Realität... \nDieser Comic ist über 80 Jahre alt und hat an Gültigkeit nichts eingebüßt \nEs ist heute genau… https://t.co/RILWhX3Bgx,traurige realitt ndieser comic ist ber jahre alt und hat gltigkeit nichts eingebt ne ist heute genau,positive,2,PeterSchwarz11
"RT @Ataturkcu_Ruh: ✓✓\n..#GeceyeNotum\n#NATO\nDünyanın her\n\TÜRK'ü\nATATÜRK ORDUSU\""\nHer koşulda\nVatan için\nMuhabere'ye hazırız!.\n\n#KemalizmTürk…""",rt ngeceyenotumnnatondnyann herntrknatatrk ordusunher kouldanvatan iinnmuhabereye hazrznnkemalizmtrk,neutral,1,PalaBiyikRak
RT @FrForcesEstonia: The 🇫🇷 Air Force is deployed in #Estonia to strengthen @NATO air policing mission &amp; protect the integrity of #Baltic a…,rt air force deployed estonia strengthen air policing mission amp protect integrity baltic,neutral,1,kisleany
"Näin #Venäjä n pääuutiskanavalla illalla: \Erikoisoperaatio Ukrainassa ohi. Tarkoitus on nyt demilitarisoida koko… https://t.co/IBQn7ZYzmy""",nin venj n puutiskanavalla illalla erikoisoperaatio ukrainassa ohi tarkoitus nyt demilitarisoida koko,neutral,1,TemppuTerava
Vad tror ni kommer Sveriges riksdagsledamöter schabbla bort möjligheten att snabbt kunna följa med Finland in i… https://t.co/iu5EqcXkHR,vad tror ni kommer sverige riksdagsledamter schabbla bort mjligheten att snabbt kunna flja med finland,neutral,1,smixak
RT @mastibara: #UkraineInvasion West standing by in #NATO border and imposing #sanctions that will not affect them. Is this really helping…,rt ukraineinvasion west standing nato border imposing sanction affect really helping,positive,2,gene_yeates
"By considering attendance to #NATO's summit, is the collective-West, through #Japan, risking a second Ukraine-like… https://t.co/avBuXSqGJG",considering attendance nato summit collectivewest japan risking second ukrainelike,neutral,1,MayadeenEnglish
#NATO @turkey https://t.co/7MR6NlBGdY,nato,neutral,1,Whit_Sav
"Finnish, Swedish NATO bids depend on response to Turkey: Kalin @ikalin1  @TurkDelNATO @NATO \n\n#Sweden #Finland… https://t.co/AO4xtjWLOP",finnish swedish nato bid depend response turkey kalin nnsweden finland,neutral,1,APA_English
RT @ramazancan0071: Hiç kimse Türkiye ile dans etmeye kalkmasın…\n@RTErdogan \n#TBMM #Yunanistan #NATO https://t.co/XQCXRUT0z9,rt hi kimse trkiye ile dans etmeye kalkmasnn ntbmm yunanistan nato,neutral,1,Hakanmetu711
"RT @NATO: Secretary General @jensstoltenberg and @POTUS discussed the united response to Russia’s war against #Ukraine, further strengtheni…",rt secretary general discussed united response russia war ukraine strengtheni,positive,2,dcconsulting4
RT @jensstoltenberg: Great meeting with @POTUS to prepare for our #NATOSummit later this month. I thanked him for the #US leadership in #NA…,rt great meeting prepare natosummit later month thanked u leadership na,positive,2,mariwarnesmith
US Receives NATO Secretary-General\nhttps://t.co/jL1QzTXc2D via @DiplomaticIns\n\n#USA #NATO #WeAreNATO #NATOSummit… https://t.co/Id9f3DK9nj,u receives nato secretarygeneraln via nnusa nato wearenato natosummit,positive,2,DiplomaticIns
Kovaa 🇫🇮 poliittista historiaa #KGB-tutkija Alpo Rusi https://t.co/OdzSVYDPPi #suomettuminen #NATO #supo #Rozenholz… https://t.co/4ntii92klP,kovaa poliittista historiaa kgbtutkija alpo rusi suomettuminen nato supo rozenholz,neutral,1,PyykonenPetteri
"RT @ramazancan0071: Biz teröre destek veren ülkeleri #Nato ittifakımıza almıyoruz. \nPeki Siz,\nteröre destek veren partiyi ittifakınıza niye…",rt biz terre destek veren lkeleri nato ittifakmza almyoruz npeki siznterre destek veren partiyi ittifaknza niye,neutral,1,Hakanmetu711
RT @medyanews_: ❸ 'Turkey fights using primarily #NATO weapons... attacks on Iraqi #Kurdistan and northern Syria come from drones purchased…,rt turkey fight using primarily nato weapon attack iraqi kurdistan northern syria come drone purchased,positive,2,SyrianWar1936
RT @JadedOrganizer: We're also expanding #NATO in order remain the largest Empire in the world and Sanction any country that doesn't confor…,rt also expanding nato order remain largest empire world sanction country doesnt confor,neutral,1,HakanCavus75
#elites #rulingelites #Bilderberg #Mainstreammedia #ZeroTransparency #kissinger #Pfizer #CIA #NATO #ericschmidt… https://t.co/nxck9Sbokh,elite rulingelites bilderberg mainstreammedia zerotransparency kissinger pfizer cia nato ericschmidt,neutral,1,DejaView
"RT @JoeDoge6: 🇺🇦🇷🇺BÜRGERMEISTER VON KUPJANSK: \RUSSISCHE SOLDATEN GEWINNEN UNSERE HERZEN\""\n#Ukraine #UkraineRussianWar #UkraineWar #Russia #…""",rt brgermeister von kupjansk russische soldaten gewinnen unsere herzennukraine ukrainerussianwar ukrainewar russia,neutral,1,NeumannRoland2
@RadunRadun Ko to kaže da Rusi nemaju ništa protiv Draškovića!?\n\nZa Rusiju je Drašković bitan koliko i Baba Milka s… https://t.co/1oxYHBKHby,ko kae da rusi nemaju nita protiv drakoviannza rusiju je drakovi bitan koliko baba milka,neutral,1,NovinarZaDzuke
"RT @JFCNorfolk: On 2 June, 22, #NATO conducted a large scale air exercise off the west coast of Norway with participation by 🇫🇷🇩🇪🇳🇴🇬🇧 and P…",rt june nato conducted large scale air exercise west coast norway participation p,positive,2,ninotelia1
RT @AfricaTembelea: Top US General Mark Milley met Finnish President Sauli Niinisto and pledged US support for Finland's and Sweden's NATO…,rt top u general mark milley met finnish president sauli niinisto pledged u support finland sweden nato,positive,2,levis_wexsir
#人工衛星 #IoT #AI #量子コンピュータ #電磁波攻撃 #サイバー攻撃 #健康被害 #社会保険審査会 #SCAPIN #５大国一致の原則 #特命全権大使 #決議事項 #新CSS #新ISS #地球降下作戦開始 #宇宙総会… https://t.co/cuel0k2Y0R,iot ai scapin cs iss,neutral,1,Hiaka3
RT @Ukraine66251776: #BREAKING\nMariupol Tribunal. All Ukrainian Azov war criminals captured in Mariupol and Azovstal will be tried in Mariu…,rt breakingnmariupol tribunal ukrainian azov war criminal captured mariupol azovstal tried mariu,neutral,1,onicha_benjami
"@NinaByzantina #Russia must declare the dissolution of USSR illegal, raise the Soviet flag on Kremlin and give… https://t.co/fGvnnGHXD0",russia must declare dissolution ussr illegal raise soviet flag kremlin give,negative,0,walijon
RT @derfreitag: Amineh #Kakabaveh ist als #Abgeordnete in #Schweden die Liebslingsfeindin von #Erdoğan. Die kurdischen Interessen will sie…,rt amineh kakabaveh ist al abgeordnete schweden die liebslingsfeindin von erdoan die kurdischen interessen sie,neutral,1,HelbigJoachim
Eerst #bigpharma nu de oorlogsmachinerie. Ze blijven maar geld uit de zakken van onze regeringen kloppen die wedero… https://t.co/EQOnazeLyV,eerst bigpharma nu de oorlogsmachinerie ze blijven maar geld uit de zakken van onze regeringen kloppen die wedero,neutral,1,Jack650335781
RT @JonasKupper: 43/ This is Part 4 of a series of threads.\n\nPart 1: https://t.co/JePPwiJpef\n\nPart 2: https://t.co/sEFfTfqqma\n\nPart 3: http…,rt part series threadsnnpart,neutral,1,BendlerBlogger
RT @JonasKupper: 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMENT \n\nThread - Part IV – “How the Krauts quickly recycled another ‘…,rt 19th century eurocentrism shape today putin appeasement nnthread part iv kraut quickly recycled another,positive,2,BendlerBlogger
RT @LeonHartwell: .@LaurenSperanza (@cepa) on #NATO's upcoming #StrategicConcept. \n\nView full @lseideas #Russia-#Ukraine Dialogue on YouTub…,rt nato upcoming strategicconcept nnview full russiaukraine dialogue youtub,positive,2,LeonHartwell
RT @JoeDoge6: 🇺🇦🇷🇺Ukraine beschießt Schulen und tötet Kinder in Donezk – der Westen feiert Selenskij\nAm Montag haben ukrainische Streitkräf…,rt ukraine beschiet schulen und ttet kinder donezk der westen feiert selenskijnam montag haben ukrainische streitkrf,neutral,1,anettjohanna
#認知戦 #CognitiveWarfare\n#苫米地英人\n0502\n#バラいろダンディ\n\n#日本 #核戦争 に巻き込まれるリスクを助長する #フェイクニュース が拡散されている\n\n#ブリンケン 国務長官 #NATO首脳会議 出席… https://t.co/5y62XFTpEA,cognitivewarfarenn0502nnn nn nato,neutral,1,hyoutau
RT @JonasKupper: 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMEMT \n\nThread - Part 3 – “How Ukraine provoked the war”\n\n#Russia #NA…,rt 19th century eurocentrism shape today putin appeasememt nnthread part ukraine provoked warnnrussia na,neutral,1,BendlerBlogger
"RT @frido1962: Roma. Via Tuscolana adesso. Manifestazione con 50 partecipanti che strillano \ fuori la #Nato dalla nostra terra\"". Ma non sa…""",rt rom via tuscolana adesso manifestazione con partecipanti che strillano fuori la nato dalla nostra terra non sa,neutral,1,Giuliorm1
"RT @Wikileaks_Ita: #Bilderberg2022 L'Ad #Pfizer Bourla, il capo #CIA Burns , il dir NSC Sullivan , VicePres #Facebook LeCun, Re d'Olanda, S…",rt bilderberg2022 lad pfizer bourla il capo cia burn il dir nsc sullivan vicepres facebook lecun dolanda,neutral,1,concetta1915
RT @JonasKupper: HOW 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMENT \n\nA long thread – part II. #ArmUkraineNow #Russia #NATO #Az…,rt 19th century eurocentrism shape today putin appeasement nna long thread part ii armukrainenow russia nato az,negative,0,BendlerBlogger
The spectre of nuclear proliferation looms large again. How #NATO handles #Russia will impact nuclear #security sig… https://t.co/lkR6XpKz5F,spectre nuclear proliferation loom large nato handle russia impact nuclear security sig,positive,2,a_m_wegner
"In fact, in the conditions of continuous war,the Armed Forces of #Ukraine 🇺🇦 is rearming and switching to #NATO arm… https://t.co/yLn3uCUTYI",fact condition continuous warthe armed force ukraine rearming switching nato arm,neutral,1,galbrait_art
@JosepBorrellF This war wold be over by now if you wouldn‘t feed false hopes with giving your weapons industry a on… https://t.co/gDbiWjECVX,war wold wouldnt feed false hope giving weapon industry,negative,0,nojetlag
"@szonov https://t.co/Mxw69a7YWX #Ukraine, it's getting more and more clear what a mess #NATO lets itself drag into.",ukraine getting clear mess nato let drag,positive,2,carpaciao
Amineh #Kakabaveh ist als #Abgeordnete in #Schweden die Liebslingsfeindin von #Erdoğan. Die kurdischen Interessen w… https://t.co/8fvy7dD3Kk,amineh kakabaveh ist al abgeordnete schweden die liebslingsfeindin von erdoan die kurdischen interessen w,neutral,1,derfreitag
